long,lat,group,region,subregion,polyname
-79.28590393066406,35.3916015625,1921,north carolina,moore,"north carolina,moore"
-79.2744369506836,35.3858757019043,1921,north carolina,moore,"north carolina,moore"
-79.2744369506836,35.345767974853516,1921,north carolina,moore,"north carolina,moore"
-79.25724792480469,35.33430862426758,1921,north carolina,moore,"north carolina,moore"
-79.19995880126953,35.299930572509766,1921,north carolina,moore,"north carolina,moore"
-79.222869873046875,35.27701187133789,1921,north carolina,moore,"north carolina,moore"
-79.17131042480469,35.24836349487305,1921,north carolina,moore,"north carolina,moore"
-79.15412139892578,35.23117446899414,1921,north carolina,moore,"north carolina,moore"
-79.14266204833984,35.213985443115234,1921,north carolina,moore,"north carolina,moore"
-79.0910873413086,35.19106674194336,1921,north carolina,moore,"north carolina,moore"
-79.114013671875,35.122310638427734,1921,north carolina,moore,"north carolina,moore"
-79.10828399658203,35.11658477783203,1921,north carolina,moore,"north carolina,moore"
-79.0968246459961,35.10512161254883,1921,north carolina,moore,"north carolina,moore"
-79.10255432128906,35.08220291137695,1921,north carolina,moore,"north carolina,moore"
-79.177032470703125,35.093666076660156,1921,north carolina,moore,"north carolina,moore"
-79.1884994506836,35.10512161254883,1921,north carolina,moore,"north carolina,moore"
-79.2744369506836,35.11658477783203,1921,north carolina,moore,"north carolina,moore"
-79.34892272949219,35.15095901489258,1921,north carolina,moore,"north carolina,moore"
-79.452056884765625,35.04209899902344,1921,north carolina,moore,"north carolina,moore"
-79.4921646118164,35.053558349609375,1921,north carolina,moore,"north carolina,moore"
-79.52081298828125,35.05928421020508,1921,north carolina,moore,"north carolina,moore"
-79.57238006591797,35.06501770019531,1921,north carolina,moore,"north carolina,moore"
-79.57238006591797,35.08220291137695,1921,north carolina,moore,"north carolina,moore"
-79.56092071533203,35.11085510253906,1921,north carolina,moore,"north carolina,moore"
-79.566650390625,35.1280403137207,1921,north carolina,moore,"north carolina,moore"
-79.60675811767578,35.15669250488281,1921,north carolina,moore,"north carolina,moore"
-78.24884796142578,35.81559371948242,1922,north carolina,nash,"north carolina,nash"
-78.17436218261719,35.9359130859375,1922,north carolina,nash,"north carolina,nash"
-78.094146728515625,36.06196594238281,1922,north carolina,nash,"north carolina,nash"
-78.03112030029297,36.13071823120117,1922,north carolina,nash,"north carolina,nash"
-77.99101257324219,36.18801498413086,1922,north carolina,nash,"north carolina,nash"
-77.97955322265625,36.17655563354492,1922,north carolina,nash,"north carolina,nash"
-77.96236419677734,36.17082214355469,1922,north carolina,nash,"north carolina,nash"
-77.93944549560547,36.17655563354492,1922,north carolina,nash,"north carolina,nash"
-77.89933776855469,36.165096282958984,1922,north carolina,nash,"north carolina,nash"
-77.89933776855469,36.15363693237305,1922,north carolina,nash,"north carolina,nash"
-77.87068939208984,36.13644790649414,1922,north carolina,nash,"north carolina,nash"
-77.83631896972656,36.13644790649414,1922,north carolina,nash,"north carolina,nash"
-77.80767059326172,36.119258880615234,1922,north carolina,nash,"north carolina,nash"
-77.78475189208984,36.13644790649414,1922,north carolina,nash,"north carolina,nash"
-77.74464416503906,36.14790725708008,1922,north carolina,nash,"north carolina,nash"
-77.7331771850586,36.14790725708008,1922,north carolina,nash,"north carolina,nash"
-77.71599578857422,36.13644790649414,1922,north carolina,nash,"north carolina,nash"
-77.687347412109375,36.13644790649414,1922,north carolina,nash,"north carolina,nash"
-77.72172546386719,36.08488464355469,1922,north carolina,nash,"north carolina,nash"
-77.773284912109375,35.98175048828125,1922,north carolina,nash,"north carolina,nash"
-77.80194091796875,35.907264709472656,1922,north carolina,nash,"north carolina,nash"
-77.8248519897461,35.8557014465332,1922,north carolina,nash,"north carolina,nash"
-77.84204864501953,35.83278274536133,1922,north carolina,nash,"north carolina,nash"
-77.88215637207031,35.84423828125,1922,north carolina,nash,"north carolina,nash"
-78.19728088378906,35.72391891479492,1922,north carolina,nash,"north carolina,nash"
-78.208740234375,35.72964859008789,1922,north carolina,nash,"north carolina,nash"
-78.21446990966797,35.74110794067383,1922,north carolina,nash,"north carolina,nash"
-78.22019958496094,35.7468376159668,1922,north carolina,nash,"north carolina,nash"
-78.23738861083984,35.752567291259766,1922,north carolina,nash,"north carolina,nash"
-78.24884796142578,35.758296966552734,1922,north carolina,nash,"north carolina,nash"
-78.25457763671875,35.76975631713867,1922,north carolina,nash,"north carolina,nash"
-78.25457763671875,35.79267501831055,1922,north carolina,nash,"north carolina,nash"
-78.24884796142578,35.81559371948242,1922,north carolina,nash,"north carolina,nash"
-78.03684997558594,34.34309005737305,1923,north carolina,new hanover,"north carolina,new hanover"
-78.03112030029297,34.348819732666016,1923,north carolina,new hanover,"north carolina,new hanover"
-77.99101257324219,34.348819732666016,1923,north carolina,new hanover,"north carolina,new hanover"
-77.97955322265625,34.37173843383789,1923,north carolina,new hanover,"north carolina,new hanover"
-77.96236419677734,34.37746810913086,1923,north carolina,new hanover,"north carolina,new hanover"
-77.9222640991211,34.36600875854492,1923,north carolina,new hanover,"north carolina,new hanover"
-77.90506744384766,34.37746810913086,1923,north carolina,new hanover,"north carolina,new hanover"
-77.89361572265625,34.37746810913086,1923,north carolina,new hanover,"north carolina,new hanover"
-77.88788604736328,34.37173843383789,1923,north carolina,new hanover,"north carolina,new hanover"
-77.87068939208984,34.37173843383789,1923,north carolina,new hanover,"north carolina,new hanover"
-77.8248519897461,34.3889274597168,1923,north carolina,new hanover,"north carolina,new hanover"
-77.81340026855469,34.38319778442383,1923,north carolina,new hanover,"north carolina,new hanover"
-77.78475189208984,34.38319778442383,1923,north carolina,new hanover,"north carolina,new hanover"
-77.80194091796875,34.37173843383789,1923,north carolina,new hanover,"north carolina,new hanover"
-77.7389144897461,34.2972526550293,1923,north carolina,new hanover,"north carolina,new hanover"
-77.75037384033203,34.29152297973633,1923,north carolina,new hanover,"north carolina,new hanover"
-77.773284912109375,34.262874603271484,1923,north carolina,new hanover,"north carolina,new hanover"
-77.81340026855469,34.194122314453125,1923,north carolina,new hanover,"north carolina,new hanover"
-77.8477783203125,34.13682556152344,1923,north carolina,new hanover,"north carolina,new hanover"
-77.87068939208984,34.08525848388672,1923,north carolina,new hanover,"north carolina,new hanover"
-77.87642669677734,34.03942108154297,1923,north carolina,new hanover,"north carolina,new hanover"
-77.88788604736328,34.00504684448242,1923,north carolina,new hanover,"north carolina,new hanover"
-77.89361572265625,33.97639846801758,1923,north carolina,new hanover,"north carolina,new hanover"
-77.89933776855469,33.96493911743164,1923,north carolina,new hanover,"north carolina,new hanover"
-77.90506744384766,33.96493911743164,1923,north carolina,new hanover,"north carolina,new hanover"
-77.9222640991211,33.97639846801758,1923,north carolina,new hanover,"north carolina,new hanover"
-77.9222640991211,33.99358367919922,1923,north carolina,new hanover,"north carolina,new hanover"
-77.90506744384766,34.062339782714844,1923,north carolina,new hanover,"north carolina,new hanover"
-77.9165267944336,34.07952880859375,1923,north carolina,new hanover,"north carolina,new hanover"
-77.93944549560547,34.08525848388672,1923,north carolina,new hanover,"north carolina,new hanover"
-77.92799377441406,34.11963653564453,1923,north carolina,new hanover,"north carolina,new hanover"
-77.93944549560547,34.142555236816406,1923,north carolina,new hanover,"north carolina,new hanover"
-77.93944549560547,34.15401077270508,1923,north carolina,new hanover,"north carolina,new hanover"
-77.98528289794922,34.25141906738281,1923,north carolina,new hanover,"north carolina,new hanover"
-78.0082015991211,34.32590103149414,1923,north carolina,new hanover,"north carolina,new hanover"
-78.0139389038086,34.33736038208008,1923,north carolina,new hanover,"north carolina,new hanover"
-78.03684997558594,34.34309005737305,1923,north carolina,new hanover,"north carolina,new hanover"
-77.89361572265625,36.53752136230469,1924,north carolina,northampton,"north carolina,northampton"
-77.76183319091797,36.54324722290039,1924,north carolina,northampton,"north carolina,northampton"
-77.33784484863281,36.54324722290039,1924,north carolina,northampton,"north carolina,northampton"
-77.15450286865234,36.54324722290039,1924,north carolina,northampton,"north carolina,northampton"
-77.09146881103516,36.520328521728516,1924,north carolina,northampton,"north carolina,northampton"
-77.08573913574219,36.50886917114258,1924,north carolina,northampton,"north carolina,northampton"
-77.08573913574219,36.49168395996094,1924,north carolina,northampton,"north carolina,northampton"
-77.09146881103516,36.480220794677734,1924,north carolina,northampton,"north carolina,northampton"
-77.11439514160156,36.480220794677734,1924,north carolina,northampton,"north carolina,northampton"
-77.1373062133789,36.480220794677734,1924,north carolina,northampton,"north carolina,northampton"
-77.14876556396484,36.480220794677734,1924,north carolina,northampton,"north carolina,northampton"
-77.15450286865234,36.46876525878906,1924,north carolina,northampton,"north carolina,northampton"
-77.15450286865234,36.42292785644531,1924,north carolina,northampton,"north carolina,northampton"
-77.2117919921875,36.24531173706055,1924,north carolina,northampton,"north carolina,northampton"
-77.2289810180664,36.22239303588867,1924,north carolina,northampton,"north carolina,northampton"
-77.24044036865234,36.21665954589844,1924,north carolina,northampton,"north carolina,northampton"
-77.26908874511719,36.21665954589844,1924,north carolina,northampton,"north carolina,northampton"
-77.2862777709961,36.205204010009766,1924,north carolina,northampton,"north carolina,northampton"
-77.30919647216797,36.210933685302734,1924,north carolina,northampton,"north carolina,northampton"
-77.30919647216797,36.1994743347168,1924,north carolina,northampton,"north carolina,northampton"
-77.303466796875,36.17082214355469,1924,north carolina,northampton,"north carolina,northampton"
-77.32637786865234,36.17655563354492,1924,north carolina,northampton,"north carolina,northampton"
-77.33784484863281,36.18801498413086,1924,north carolina,northampton,"north carolina,northampton"
-77.34930419921875,36.19374084472656,1924,north carolina,northampton,"north carolina,northampton"
-77.3779525756836,36.21665954589844,1924,north carolina,northampton,"north carolina,northampton"
-77.3779525756836,36.233848571777344,1924,north carolina,northampton,"north carolina,northampton"
-77.38368225097656,36.25676727294922,1924,north carolina,northampton,"north carolina,northampton"
-77.412322998046875,36.26249694824219,1924,north carolina,northampton,"north carolina,northampton"
-77.412322998046875,36.279685974121094,1924,north carolina,northampton,"north carolina,northampton"
-77.43524932861328,36.30833435058594,1924,north carolina,northampton,"north carolina,northampton"
-77.44670104980469,36.319793701171875,1924,north carolina,northampton,"north carolina,northampton"
-77.49253845214844,36.31406784057617,1924,north carolina,northampton,"north carolina,northampton"
-77.5555648803711,36.30260467529297,1924,north carolina,northampton,"north carolina,northampton"
-77.58421325683594,36.34271240234375,1924,north carolina,northampton,"north carolina,northampton"
-77.549835205078125,36.371360778808594,1924,north carolina,northampton,"north carolina,northampton"
-77.54410552978516,36.3885498046875,1924,north carolina,northampton,"north carolina,northampton"
-77.549835205078125,36.405738830566406,1924,north carolina,northampton,"north carolina,northampton"
-77.595672607421875,36.43438720703125,1924,north carolina,northampton,"north carolina,northampton"
-77.61859130859375,36.46303176879883,1924,north carolina,northampton,"north carolina,northampton"
-77.6472396850586,36.47449493408203,1924,north carolina,northampton,"north carolina,northampton"
-77.67015838623047,36.47449493408203,1924,north carolina,northampton,"north carolina,northampton"
-77.72172546386719,36.47449493408203,1924,north carolina,northampton,"north carolina,northampton"
-77.78475189208984,36.497413635253906,1924,north carolina,northampton,"north carolina,northampton"
-77.8592300415039,36.50886917114258,1924,north carolina,northampton,"north carolina,northampton"
-77.89361572265625,36.50886917114258,1924,north carolina,northampton,"north carolina,northampton"
-77.89361572265625,36.53752136230469,1924,north carolina,northampton,"north carolina,northampton"
-77.67588806152344,34.715511322021484,1925,north carolina,onslow,"north carolina,onslow"
-77.69307708740234,34.74989318847656,1925,north carolina,onslow,"north carolina,onslow"
-77.641510009765625,34.90459060668945,1925,north carolina,onslow,"north carolina,onslow"
-77.67015838623047,34.97907257080078,1925,north carolina,onslow,"north carolina,onslow"
-77.62432098388672,34.97907257080078,1925,north carolina,onslow,"north carolina,onslow"
-77.42951965332031,34.956153869628906,1925,north carolina,onslow,"north carolina,onslow"
-77.4065933227539,34.9504280090332,1925,north carolina,onslow,"north carolina,onslow"
-77.38368225097656,34.9332389831543,1925,north carolina,onslow,"north carolina,onslow"
